Time(s)	Thrust(kN)	x-CoM(m)	Ixx	Izz	Total_Mass (Mg)
11.33264	8.437461206	1.766922515	0.830112955	154.9369791	0.102022557
11.342425	8.43783278	1.767009656	0.829923097	154.9136119	0.101984586
11.35221	8.438204557	1.767096796	0.829733239	154.8902448	0.101946614
11.361995	8.438576537	1.767183936	0.829543381	154.8668776	0.101908642
11.37178	8.438948721	1.767271076	0.829353522	154.8435104	0.101870671
11.381565	8.439321106	1.767358216	0.829163664	154.8201433	0.101832699
11.39135	8.439693692	1.767445356	0.828973806	154.7967761	0.101794727
11.401135	8.440066478	1.767532496	0.828783948	154.773409	0.101756756
11.41092	8.440439465	1.767619636	0.82859409	154.7500418	0.101718784
11.420705	8.44081265	1.767706776	0.828404231	154.7266746	0.101680812
11.43049	8.441186034	1.767793916	0.828214373	154.7033075	0.101642841
11.440275	8.441559616	1.767881056	0.828024515	154.6799403	0.101604869
11.45006	8.441933394	1.767968196	0.827834657	154.6565731	0.101566897
11.459845	8.442307369	1.768055336	0.827644799	154.633206	0.101528926
11.46963	8.442681539	1.768142476	0.82745494	154.6098388	0.101490954
11.479415	8.443055904	1.768229616	0.827265082	154.5864716	0.101452982
11.4892	8.443430463	1.768316756	0.827075224	154.5631045	0.101415011
11.498985	8.443805215	1.768403896	0.826885366	154.5397373	0.101377039
11.50877	8.444191386	1.768491036	0.826695508	154.5163701	0.101339067
11.518555	8.444579048	1.768578176	0.826505649	154.493003	0.101301096
11.52834	8.444966901	1.768665316	0.826315791	154.4696358	0.101263124
11.538125	8.445354945	1.768752457	0.826125933	154.4462687	0.101225152
11.54791	8.445743178	1.768839597	0.825936075	154.4229015	0.101187181
11.557695	8.446131601	1.768926737	0.825746216	154.3995343	0.101149209
11.56748	8.446520212	1.769013877	0.825556358	154.3761672	0.101111237
11.577265	8.446909011	1.769101017	0.8253665	154.3528	0.101073265
11.58705	8.447297997	1.769188157	0.825176642	154.3294328	0.101035294
11.596835	8.447687169	1.769275297	0.824986784	154.3060657	0.100997322
11.60662	8.448076527	1.769362437	0.824796925	154.2826985	0.10095935
11.616405	8.448466069	1.769449577	0.824607067	154.2593313	0.100921379
11.62619	8.448855796	1.769536717	0.824417209	154.2359642	0.100883407
11.635975	8.449245707	1.769623857	0.824227351	154.212597	0.100845435
11.64576	8.4496358	1.769710997	0.824037493	154.1892299	0.100807464
11.655545	8.450026075	1.769798137	0.823847634	154.1658627	0.100769492
11.66533	8.450416532	1.769885277	0.823657776	154.1424955	0.10073152
11.675115	8.45080717	1.769972417	0.823467918	154.1191284	0.100693549
11.6849	8.451197987	1.770059557	0.82327806	154.0957612	0.100655577
11.694685	8.451588984	1.770146697	0.823088202	154.072394	0.100617605
11.70447	8.451980159	1.770233837	0.822898343	154.0490269	0.100579634
11.714255	8.452371512	1.770320977	0.822708485	154.0256597	0.100541662
11.72404	8.452763043	1.770408117	0.822518627	154.0022925	0.10050369
11.733825	8.45315475	1.770495258	0.822328769	153.9789254	0.100465719
11.74361	8.453546632	1.770582398	0.82213891	153.9555582	0.100427747
11.753395	8.45393869	1.770669538	0.821949052	153.932191	0.100389775
11.76318	8.454330922	1.770756678	0.821759194	153.9088239	0.100351804
11.772965	8.454723328	1.770843818	0.821569336	153.8854567	0.100313832
11.78275	8.455115907	1.770930958	0.821379478	153.8620896	0.10027586
11.792535	8.455508658	1.771018098	0.821189619	153.8387224	0.100237889
11.80232	8.45590158	1.771105238	0.820999761	153.8153552	0.100199917
11.812105	8.456294674	1.771192378	0.820809903	153.7919881	0.100161945
11.82189	8.456687938	1.771279518	0.820620045	153.7686209	0.100123974
11.831675	8.457081371	1.771366658	0.820430187	153.7452537	0.100086002
11.84146	8.457474973	1.771453798	0.820240328	153.7218866	0.10004803
11.851245	8.457868743	1.771540938	0.82005047	153.6985194	0.100010059
11.86103	8.45826268	1.771628078	0.819860612	153.6751522	0.099972087
11.870815	8.458656784	1.771715218	0.819670754	153.6517851	0.099934115
11.8806	8.459051054	1.771802358	0.819480896	153.6284179	0.099896144
11.890385	8.459445489	1.771889498	0.819291037	153.6050507	0.099858172
11.90017	8.459840089	1.771976638	0.819101179	153.5816836	0.0998202
11.909955	8.460234853	1.772063778	0.818911321	153.5583164	0.099782229
11.91974	8.46062978	1.772150918	0.818721463	153.5349493	0.099744257
11.929525	8.461024869	1.772238059	0.818531605	153.5115821	0.099706285
11.93931	8.461420121	1.772325199	0.818341746	153.4882149	0.099668314
11.949095	8.461815533	1.772412339	0.818151888	153.4648478	0.099630342
11.95888	8.462211106	1.772499479	0.81796203	153.4414806	0.09959237
11.968665	8.462606838	1.772586619	0.817772172	153.4181134	0.099554399
11.97845	8.46300273	1.772673759	0.817582313	153.3947463	0.099516427
11.988235	8.463398779	1.772760899	0.817392455	153.3713791	0.099478455
11.99802	8.463794987	1.772848039	0.817202597	153.3480119	0.099440484
12.007805	8.464200561	1.772935179	0.817012739	153.3246448	0.099402512
12.01759	8.464608628	1.773022319	0.816822881	153.3012776	0.09936454
12.027375	8.46501685	1.773109459	0.816633022	153.2779104	0.099326569
12.03716	8.465425227	1.773196599	0.816443164	153.2545433	0.099288597
12.046945	8.465833758	1.773283739	0.816253306	153.2311761	0.099250625
12.05673	8.466242443	1.773370879	0.816063448	153.207809	0.099212654
12.066515	8.46665128	1.773458019	0.81587359	153.1844418	0.099174682
12.0763	8.46706027	1.773545159	0.815683731	153.1610746	0.09913671
12.086085	8.467469411	1.773632299	0.815493873	153.1377075	0.099098739
12.09587	8.467878702	1.773719439	0.815304015	153.1143403	0.099060767
12.105655	8.468288144	1.773806579	0.815114157	153.0909731	0.099022795
12.11544	8.468697734	1.773893719	0.814924299	153.067606	0.098984824
12.125225	8.469107474	1.77398086	0.81473444	153.0442388	0.098946852
12.13501	8.469517361	1.774068	0.814544582	153.0208716	0.09890888
12.144795	8.469927395	1.77415514	0.814354724	152.9975045	0.098870909
12.15458	8.470337576	1.77424228	0.814164866	152.9741373	0.098832937
12.164365	8.470747903	1.77432942	0.813975008	152.9507701	0.098794965
12.17415	8.471158375	1.77441656	0.813785149	152.927403	0.098756994
12.183935	8.471568992	1.7745037	0.813595291	152.9040358	0.098719022
12.19372	8.471979752	1.77459084	0.813405433	152.8806687	0.09868105
12.203505	8.472390655	1.77467798	0.813215575	152.8573015	0.098643079
12.21329	8.4728017	1.77476512	0.813025716	152.8339343	0.098605107
12.223075	8.473212888	1.77485226	0.812835858	152.8105672	0.098567135
12.23286	8.473624216	1.7749394	0.812646	152.7872	0.098529164
12.242645	8.474035684	1.77502654	0.812456142	152.7638328	0.098491192
12.25243	8.474447293	1.77511368	0.812266284	152.7404657	0.09845322
12.262215	8.47485904	1.77520082	0.812076425	152.7170985	0.098415249
12.272	8.475270925	1.77528796	0.811886567	152.6937313	0.098377277
12.281785	8.475682948	1.7753751	0.811696709	152.6703642	0.098339305
12.29157	8.476095107	1.77546224	0.811506851	152.646997	0.098301334
12.301355	8.476507403	1.77554938	0.811316993	152.6236299	0.098263362
12.31114	8.476919835	1.77563652	0.811127134	152.6002627	0.09822539
12.320925	8.477332401	1.77572366	0.810937276	152.5768955	0.098187418
12.33071	8.477745101	1.775810801	0.810747418	152.5535284	0.098149447
12.340495	8.478157935	1.775897941	0.81055756	152.5301612	0.098111475
12.35028	8.478570901	1.775985081	0.810367702	152.506794	0.098073503
12.360065	8.478983999	1.776072221	0.810177843	152.4834269	0.098035532
12.36985	8.479397229	1.776159361	0.809987985	152.4600597	0.09799756
12.379635	8.47981059	1.776246501	0.809798127	152.4366925	0.097959588
12.38942	8.48022408	1.776333641	0.809608269	152.4133254	0.097921617
12.399205	8.4806377	1.776420781	0.80941841	152.3899582	0.097883645
12.40899	8.481051448	1.776507921	0.809228552	152.366591	0.097845673
12.418775	8.481465324	1.776595061	0.809038694	152.3432239	0.097807702
12.42856	8.481879328	1.776682201	0.808848836	152.3198567	0.09776973
12.438345	8.482293458	1.776769341	0.808658978	152.2964896	0.097731758
12.44813	8.482707714	1.776856481	0.808469119	152.2731224	0.097693787
12.457915	8.483122095	1.776943621	0.808279261	152.2497552	0.097655815
12.4677	8.4835366	1.777030761	0.808089403	152.2263881	0.097617843
12.477485	8.48395123	1.777117901	0.807899545	152.2030209	0.097579872
12.48727	8.484365982	1.777205041	0.807709687	152.1796537	0.0975419
12.497055	8.484780857	1.777292181	0.807519828	152.1562866	0.097503928
12.50684	8.485203241	1.777379321	0.80732997	152.1329194	0.097465957
12.516625	8.485628927	1.777466461	0.807140112	152.1095522	0.097427985
12.52641	8.486054733	1.777553602	0.806950254	152.0861851	0.097390013
12.536195	8.486480659	1.777640742	0.806760396	152.0628179	0.097352042
12.54598	8.486906703	1.777727882	0.806570537	152.0394507	0.09731407
12.555765	8.487332866	1.777815022	0.806380679	152.0160836	0.097276098
12.56555	8.487759147	1.777902162	0.806190821	151.9927164	0.097238127
12.575335	8.488185545	1.777989302	0.806000963	151.9693493	0.097200155
12.58512	8.488612059	1.778076442	0.805811105	151.9459821	0.097162183
12.594905	8.489038689	1.778163582	0.805621246	151.9226149	0.097124212
12.60469	8.489465434	1.778250722	0.805431388	151.8992478	0.09708624
12.614475	8.489892292	1.778337862	0.80524153	151.8758806	0.097048268
12.62426	8.490319265	1.778425002	0.805051672	151.8525134	0.097010297
12.634045	8.49074635	1.778512142	0.804861813	151.8291463	0.096972325
12.64383	8.491173548	1.778599282	0.804671955	151.8057791	0.096934353
12.653615	8.491600857	1.778686422	0.804482097	151.7824119	0.096896382
12.6634	8.492028277	1.778773562	0.804292239	151.7590448	0.09685841
12.673185	8.492455808	1.778860702	0.804102381	151.7356776	0.096820438
12.68297	8.492883447	1.778947842	0.803912522	151.7123104	0.096782467
12.692755	8.493311195	1.779034982	0.803722664	151.6889433	0.096744495
12.70254	8.493739051	1.779122122	0.803532806	151.6655761	0.096706523
12.712325	8.494167014	1.779209262	0.803342948	151.642209	0.096668552
12.72211	8.494595084	1.779296403	0.80315309	151.6188418	0.09663058
12.731895	8.495023259	1.779383543	0.802963231	151.5954746	0.096592608
12.74168	8.495451539	1.779470683	0.802773373	151.5721075	0.096554637
12.751465	8.495879923	1.779557823	0.802583515	151.5487403	0.096516665
12.76125	8.496308411	1.779644963	0.802393657	151.5253731	0.096478693
12.771035	8.496737001	1.779732103	0.802203799	151.502006	0.096440722
12.78082	8.497165693	1.779819243	0.80201394	151.4786388	0.09640275
12.790605	8.497594487	1.779906383	0.801824082	151.4552716	0.096364778
12.80039	8.498023381	1.779993523	0.801634224	151.4319045	0.096326807
12.810175	8.498452374	1.780080663	0.801444366	151.4085373	0.096288835
12.81996	8.498881467	1.780167803	0.801254508	151.3851701	0.096250863
12.829745	8.499310658	1.780254943	0.801064649	151.361803	0.096212892
12.83953	8.499739946	1.780342083	0.800874791	151.3384358	0.09617492
12.849315	8.500169331	1.780429223	0.800684933	151.3150687	0.096136948
12.8591	8.500598813	1.780516363	0.800495075	151.2917015	0.096098977
12.868885	8.501028389	1.780603503	0.800305216	151.2683343	0.096061005
12.87867	8.501458061	1.780690643	0.800115358	151.2449672	0.096023033
12.888455	8.501887826	1.780777783	0.7999255	151.2216	0.095985062
12.89824	8.502317684	1.780864923	0.799735642	151.1982328	0.09594709
12.908025	8.502747634	1.780952063	0.799545784	151.1748657	0.095909118
12.91781	8.503177676	1.781039204	0.799355925	151.1514985	0.095871147
12.927595	8.503607809	1.781126344	0.799166067	151.1281313	0.095833175
12.93738	8.504038033	1.781213484	0.798976209	151.1047642	0.095795203
12.947165	8.504468345	1.781300624	0.798786351	151.081397	0.095757232
12.95695	8.504898746	1.781387764	0.798596493	151.0580299	0.09571926
12.966735	8.505329236	1.781474904	0.798406634	151.0346627	0.095681288
12.97652	8.505759812	1.781562044	0.798216776	151.0112955	0.095643317
12.986305	8.506190475	1.781649184	0.798026918	150.9879284	0.095605345
12.99609	8.506621224	1.781736324	0.79783706	150.9645612	0.095567373
13.005875	8.50705805	1.781823464	0.797647202	150.941194	0.095529402
13.01566	8.507498949	1.781910604	0.797457343	150.9178269	0.09549143
13.025445	8.507939931	1.781997744	0.797267485	150.8944597	0.095453458
13.03523	8.508380997	1.782084884	0.797077627	150.8710925	0.095415487
13.045015	8.508822144	1.782172024	0.796887769	150.8477254	0.095377515
13.0548	8.509263373	1.782259164	0.79669791	150.8243582	0.095339543
13.064585	8.509704682	1.782346304	0.796508052	150.800991	0.095301571
13.07437	8.510146071	1.782433444	0.796318194	150.7776239	0.0952636
13.084155	8.510587539	1.782520584	0.796128336	150.7542567	0.095225628
13.09394	8.511029086	1.782607724	0.795938478	150.7308896	0.095187656
13.103725	8.511470711	1.782694864	0.795748619	150.7075224	0.095149685
13.11351	8.511912412	1.782782005	0.795558761	150.6841552	0.095111713
13.123295	8.51235419	1.782869145	0.795368903	150.6607881	0.095073741
13.13308	8.512796044	1.782956285	0.795179045	150.6374209	0.09503577
13.142865	8.513237972	1.783043425	0.794989187	150.6140537	0.094997798
13.15265	8.513679974	1.783130565	0.794799328	150.5906866	0.094959826
13.162435	8.51412205	1.783217705	0.79460947	150.5673194	0.094921855
13.17222	8.514564198	1.783304845	0.794419612	150.5439522	0.094883883
13.182005	8.515006418	1.783391985	0.794229754	150.5205851	0.094845911
13.19179	8.515448709	1.783479125	0.794039896	150.4972179	0.09480794
13.201575	8.515891071	1.783566265	0.793850037	150.4738507	0.094769968
13.21136	8.516333503	1.783653405	0.793660179	150.4504836	0.094731996
13.221145	8.516776003	1.783740545	0.793470321	150.4271164	0.094694025
13.23093	8.517218572	1.783827685	0.793280463	150.4037493	0.094656053
13.240715	8.517661208	1.783914825	0.793090605	150.3803821	0.094618081
13.2505	8.518103911	1.784001965	0.792900746	150.3570149	0.09458011
13.260285	8.51854668	1.784089105	0.792710888	150.3336478	0.094542138
13.27007	8.518989515	1.784176245	0.79252103	150.3102806	0.094504166
13.279855	8.519432414	1.784263385	0.792331172	150.2869134	0.094466195
13.28964	8.519875377	1.784350525	0.792141313	150.2635463	0.094428223
13.299425	8.520318403	1.784437665	0.791951455	150.2401791	0.094390251
13.30921	8.520761492	1.784524806	0.791761597	150.2168119	0.09435228
13.318995	8.521204642	1.784611946	0.791571739	150.1934448	0.094314308
13.32878	8.521647854	1.784699086	0.791381881	150.1700776	0.094276336
13.338565	8.522091126	1.784786226	0.791192022	150.1467104	0.094238365
13.34835	8.522534457	1.784873366	0.791002164	150.1233433	0.094200393
13.358135	8.522977847	1.784960506	0.790812306	150.0999761	0.094162421
13.36792	8.523421295	1.785047646	0.790622448	150.076609	0.09412445
13.377705	8.523864801	1.785134786	0.79043259	150.0532418	0.094086478
13.38749	8.524308364	1.785221926	0.790242731	150.0298746	0.094048506
13.397275	8.524751982	1.785309066	0.790052873	150.0065075	0.094010535
13.40706	8.525195656	1.785396206	0.789863015	149.9831403	0.093972563
13.416845	8.525639384	1.785483346	0.789673157	149.9597731	0.093934591
13.42663	8.526083166	1.785570486	0.789483299	149.936406	0.09389662
13.436415	8.526527001	1.785657626	0.78929344	149.9130388	0.093858648
13.4462	8.526970888	1.785744766	0.789103582	149.8896716	0.093820676
13.455985	8.527414827	1.785831906	0.788913724	149.8663045	0.093782705
13.46577	8.527858817	1.785919046	0.788723866	149.8429373	0.093744733
13.475555	8.528302857	1.786006186	0.788534008	149.8195701	0.093706761
13.48534	8.528746947	1.786093326	0.788344149	149.796203	0.09366879
13.495125	8.529191085	1.786180466	0.788154291	149.7728358	0.093630818
13.50491	8.529639985	1.786267607	0.787964433	149.7494687	0.093592846
13.514695	8.530093613	1.786354747	0.787774575	149.7261015	0.093554875
13.52448	8.530547287	1.786441887	0.787584716	149.7027343	0.093516903
13.534265	8.531001007	1.786529027	0.787394858	149.6793672	0.093478931
13.54405	8.531454772	1.786616167	0.787205	149.656	0.09344096
13.553835	8.531908581	1.786703307	0.787015142	149.6326328	0.093402988
13.56362	8.532362435	1.786790447	0.786825284	149.6092657	0.093365016
13.573405	8.532816331	1.786877587	0.786635425	149.5858985	0.093327045
13.58319	8.53327027	1.786964727	0.786445567	149.5625313	0.093289073
13.592975	8.53372425	1.787051867	0.786255709	149.5391642	0.093251101
13.60276	8.534178271	1.787139007	0.786065851	149.515797	0.09321313
13.612545	8.534632332	1.787226147	0.785875993	149.4924299	0.093175158
13.62233	8.535086433	1.787313287	0.785686134	149.4690627	0.093137186
13.632115	8.535540572	1.787400427	0.785496276	149.4456955	0.093099215
13.6419	8.53599475	1.787487567	0.785306418	149.4223284	0.093061243
13.651685	8.536448965	1.787574707	0.78511656	149.3989612	0.093023271
13.66147	8.536903216	1.787661847	0.784926702	149.375594	0.0929853
13.671255	8.537357504	1.787748987	0.784736843	149.3522269	0.092947328
13.68104	8.537811826	1.787836127	0.784546985	149.3288597	0.092909356
13.690825	8.538266183	1.787923267	0.784357127	149.3054925	0.092871385
13.70061	8.538720574	1.788010408	0.784167269	149.2821254	0.092833413
13.710395	8.539174998	1.788097548	0.78397741	149.2587582	0.092795441
13.72018	8.539629454	1.788184688	0.783787552	149.235391	0.09275747
13.729965	8.540083941	1.788271828	0.783597694	149.2120239	0.092719498
13.73975	8.54053846	1.788358968	0.783407836	149.1886567	0.092681526
13.749535	8.540993009	1.788446108	0.783217978	149.1652896	0.092643555
13.75932	8.541447587	1.788533248	0.783028119	149.1419224	0.092605583
13.769105	8.541902194	1.788620388	0.782838261	149.1185552	0.092567611
13.77889	8.54235683	1.788707528	0.782648403	149.0951881	0.09252964
13.788675	8.542811492	1.788794668	0.782458545	149.0718209	0.092491668
13.79846	8.543266181	1.788881808	0.782268687	149.0484537	0.092453696
13.808245	8.543720897	1.788968948	0.782078828	149.0250866	0.092415725
13.81803	8.544175637	1.789056088	0.78188897	149.0017194	0.092377753
13.827815	8.544630402	1.789143228	0.781699112	148.9783522	0.092339781
13.8376	8.545085191	1.789230368	0.781509254	148.9549851	0.092301809
13.847385	8.545540002	1.789317508	0.781319396	148.9316179	0.092263838
13.85717	8.545994837	1.789404648	0.781129537	148.9082507	0.092225866
13.866955	8.546449693	1.789491788	0.780939679	148.8848836	0.092187894
13.87674	8.54690457	1.789578928	0.780749821	148.8615164	0.092149923
13.886525	8.547359467	1.789666068	0.780559963	148.8381493	0.092111951
13.89631	8.547814384	1.789753209	0.780370105	148.8147821	0.092073979
13.906095	8.548269319	1.789840349	0.780180246	148.7914149	0.092036008
13.91588	8.548724273	1.789927489	0.779990388	148.7680478	0.091998036
13.925665	8.549179244	1.790014629	0.77980053	148.7446806	0.091960064
13.93545	8.549634233	1.790101769	0.779610672	148.7213134	0.091922093
13.945235	8.550089237	1.790188909	0.779420813	148.6979463	0.091884121
13.95502	8.550544256	1.790276049	0.779230955	148.6745791	0.091846149
13.964805	8.55099929	1.790363189	0.779041097	148.6512119	0.091808178
13.97459	8.551454338	1.790450329	0.778851239	148.6278448	0.091770206
13.984375	8.5519094	1.790537469	0.778661381	148.6044776	0.091732234
13.99416	8.552364473	1.790624609	0.778471522	148.5811104	0.091694263
14.003945	8.552823031	1.790711749	0.778281664	148.5577433	0.091656291
14.01373	8.553286738	1.790798889	0.778091806	148.5343761	0.091618319
14.023515	8.553750456	1.790886029	0.777901948	148.511009	0.091580348
14.0333	8.554214184	1.790973169	0.77771209	148.4876418	0.091542376
14.043085	8.554677921	1.791060309	0.777522231	148.4642746	0.091504404
14.05287	8.555141666	1.791147449	0.777332373	148.4409075	0.091466433
14.062655	8.555605418	1.791234589	0.777142515	148.4175403	0.091428461
14.07244	8.556069178	1.791321729	0.776952657	148.3941731	0.091390489
14.082225	8.556532944	1.791408869	0.776762799	148.370806	0.091352518
14.09201	8.556996715	1.79149601	0.77657294	148.3474388	0.091314546
14.101795	8.557460491	1.79158315	0.776383082	148.3240716	0.091276574
14.11158	8.557924272	1.79167029	0.776193224	148.3007045	0.091238603
14.121365	8.558388056	1.79175743	0.776003366	148.2773373	0.091200631
14.13115	8.558851842	1.79184457	0.775813508	148.2539701	0.091162659
14.140935	8.559315631	1.79193171	0.775623649	148.230603	0.091124688
14.15072	8.55977942	1.79201885	0.775433791	148.2072358	0.091086716
14.160505	8.560243211	1.79210599	0.775243933	148.1838687	0.091048744
14.17029	8.560707001	1.79219313	0.775054075	148.1605015	0.091010773
14.180075	8.561170791	1.79228027	0.774864216	148.1371343	0.090972801
14.18986	8.561634579	1.79236741	0.774674358	148.1137672	0.090934829
14.199645	8.562098365	1.79245455	0.7744845	148.0904	0.090896858
14.20943	8.562562148	1.79254169	0.774294642	148.0670328	0.090858886
14.219215	8.563025928	1.79262883	0.774104784	148.0436657	0.090820914
14.229	8.563489704	1.79271597	0.773914925	148.0202985	0.090782943
14.238785	8.563953474	1.79280311	0.773725067	147.9969313	0.090744971
14.24857	8.564417239	1.79289025	0.773535209	147.9735642	0.090706999
14.258355	8.564880998	1.79297739	0.773345351	147.950197	0.090669028
14.26814	8.565344749	1.79306453	0.773155493	147.9268299	0.090631056
14.277925	8.565808493	1.79315167	0.772965634	147.9034627	0.090593084
14.28771	8.566272228	1.79323881	0.772775776	147.8800955	0.090555113
14.297495	8.566735955	1.793325951	0.772585918	147.8567284	0.090517141
14.30728	8.567199671	1.793413091	0.77239606	147.8333612	0.090479169
14.317065	8.567663377	1.793500231	0.772206202	147.809994	0.090441198
14.32685	8.568127072	1.793587371	0.772016343	147.7866269	0.090403226
14.336635	8.568590755	1.793674511	0.771826485	147.7632597	0.090365254
14.34642	8.569054426	1.793761651	0.771636627	147.7398925	0.090327283
14.356205	8.569518083	1.793848791	0.771446769	147.7165254	0.090289311
14.36599	8.569981726	1.793935931	0.77125691	147.6931582	0.090251339
14.375775	8.570445355	1.794023071	0.771067052	147.669791	0.090213368
14.38556	8.570908968	1.794110211	0.770877194	147.6464239	0.090175396
14.395345	8.571372566	1.794197351	0.770687336	147.6230567	0.090137424
14.40513	8.571836146	1.794284491	0.770497478	147.5996896	0.090099453
14.414915	8.572299709	1.794371631	0.770307619	147.5763224	0.090061481
14.4247	8.572763255	1.794458771	0.770117761	147.5529552	0.090023509
14.434485	8.573226781	1.794545911	0.769927903	147.5295881	0.089985538
14.44427	8.573690288	1.794633051	0.769738045	147.5062209	0.089947566
14.454055	8.574153775	1.794720191	0.769548187	147.4828537	0.089909594
14.46384	8.574617241	1.794807331	0.769358328	147.4594866	0.089871623
14.473625	8.575080685	1.794894471	0.76916847	147.4361194	0.089833651
14.48341	8.575544107	1.794981611	0.768978612	147.4127522	0.089795679
14.493195	8.576007507	1.795068752	0.768788754	147.3893851	0.089757708
14.50298	8.576473386	1.795155892	0.768598896	147.3660179	0.089719736
14.512765	8.576944957	1.795243032	0.768409037	147.3426507	0.089681764
14.52255	8.577416502	1.795330172	0.768219179	147.3192836	0.089643793
14.532335	8.577888023	1.795417312	0.768029321	147.2959164	0.089605821
14.54212	8.578359517	1.795504452	0.767839463	147.2725493	0.089567849
14.551905	8.578830984	1.795591592	0.767649605	147.2491821	0.089529878
14.56169	8.579302423	1.795678732	0.767459746	147.2258149	0.089491906
14.571475	8.579773834	1.795765872	0.767269888	147.2024478	0.089453934
14.58126	8.580245216	1.795853012	0.76708003	147.1790806	0.089415962
14.591045	8.580716568	1.795940152	0.766890172	147.1557134	0.089377991
14.60083	8.581187889	1.796027292	0.766700313	147.1323463	0.089340019
14.610615	8.58165918	1.796114432	0.766510455	147.1089791	0.089302047
14.6204	8.582130439	1.796201572	0.766320597	147.0856119	0.089264076
14.630185	8.582601665	1.796288712	0.766130739	147.0622448	0.089226104
14.63997	8.583072858	1.796375852	0.765940881	147.0388776	0.089188132
14.649755	8.583544017	1.796462992	0.765751022	147.0155104	0.089150161
14.65954	8.584015142	1.796550132	0.765561164	146.9921433	0.089112189
14.669325	8.584486232	1.796637272	0.765371306	146.9687761	0.089074217
14.67911	8.584957285	1.796724412	0.765181448	146.945409	0.089036246
14.688895	8.585428302	1.796811553	0.76499159	146.9220418	0.088998274
14.69868	8.585899282	1.796898693	0.764801731	146.8986746	0.088960302
14.708465	8.586370224	1.796985833	0.764611873	146.8753075	0.088922331
14.71825	8.586841128	1.797072973	0.764422015	146.8519403	0.088884359
14.728035	8.587311992	1.797160113	0.764232157	146.8285731	0.088846387
14.73782	8.587782816	1.797247253	0.764042299	146.805206	0.088808416
14.747605	8.588253599	1.797334393	0.76385244	146.7818388	0.088770444
14.75739	8.588724341	1.797421533	0.763662582	146.7584716	0.088732472
14.767175	8.589195042	1.797508673	0.763472724	146.7351045	0.088694501
14.77696	8.589665699	1.797595813	0.763282866	146.7117373	0.088656529
14.786745	8.590136313	1.797682953	0.763093008	146.6883701	0.088618557
14.79653	8.590606883	1.797770093	0.762903149	146.665003	0.088580586
14.806315	8.591077409	1.797857233	0.762713291	146.6416358	0.088542614
14.8161	8.591547889	1.797944373	0.762523433	146.6182687	0.088504642
14.825885	8.592018323	1.798031513	0.762333575	146.5949015	0.088466671
14.83567	8.59248871	1.798118653	0.762143716	146.5715343	0.088428699
14.845455	8.59295905	1.798205793	0.761953858	146.5481672	0.088390727
14.85524	8.593429342	1.798292933	0.761764	146.5248	0.088352756
14.865025	8.593899585	1.798380073	0.761574142	146.5014328	0.088314784
14.87481	8.594369778	1.798467213	0.761384284	146.4780657	0.088276812
14.884595	8.594839922	1.798554354	0.761194425	146.4546985	0.088238841
14.89438	8.595310015	1.798641494	0.761004567	146.4313313	0.088200869
14.904165	8.595780056	1.798728634	0.760814709	146.4079642	0.088162897
14.91395	8.596250045	1.798815774	0.760624851	146.384597	0.088124926
14.923735	8.596719981	1.798902914	0.760434993	146.3612299	0.088086954
14.93352	8.597189864	1.798990054	0.760245134	146.3378627	0.088048982
14.943305	8.597659693	1.799077194	0.760055276	146.3144955	0.088011011
14.95309	8.598129467	1.799164334	0.759865418	146.2911284	0.087973039
14.962875	8.598599185	1.799251474	0.75967556	146.2677612	0.087935067
14.97266	8.599068848	1.799338614	0.759485702	146.244394	0.087897096
14.982445	8.599538453	1.799425754	0.759295843	146.2210269	0.087859124
14.99223	8.600008001	1.799512894	0.759105985	146.1976597	0.087821152
15.002015	8.600479063	1.799600034	0.758916127	146.1742925	0.087783181
15.0118	8.600956126	1.799687174	0.758726269	146.1509254	0.087745209
15.021585	8.60143313	1.799774314	0.75853641	146.1275582	0.087707237
15.03137	8.601910073	1.799861454	0.758346552	146.104191	0.087669266
15.041155	8.602386956	1.799948594	0.758156694	146.0808239	0.087631294
15.05094	8.602863777	1.800035734	0.757966836	146.0574567	0.087593322
